"cohort_id","concept_set_id","database_id","concept_id","concept_count","concept_subjects"
1,19,"synpuf",443762,10,10
1,19,"synpuf",443770,60,59
1,19,"synpuf",443798,10,9
1,19,"synpuf",443886,8,8
1,19,"synpuf",443925,24,22
1,19,"synpuf",444248,5,5
1,19,"synpuf",444435,198,193
1,19,"synpuf",2001004,358,349
1,19,"synpuf",2001005,534,506
1,19,"synpuf",2001006,635,549
1,19,"synpuf",2001007,345,341
1,19,"synpuf",2001008,641,604
1,19,"synpuf",2001009,324,322
1,19,"synpuf",2001010,340,337
1,19,"synpuf",2001011,388,388
1,19,"synpuf",2001022,341,334
1,19,"synpuf",2001244,-5,-5
1,19,"synpuf",2002207,1914,1728
1,19,"synpuf",2002285,6,6
1,19,"synpuf",2002622,126,126
1,19,"synpuf",2002623,-5,-5
1,19,"synpuf",2002624,655,509
1,19,"synpuf",2003124,-5,-5
1,19,"synpuf",2003820,826,633
1,19,"synpuf",2004006,-5,-5
1,19,"synpuf",2004848,30,26
1,19,"synpuf",2004849,134,101
1,19,"synpuf",2100701,55,55
1,19,"synpuf",2100960,21,21
1,19,"synpuf",2101064,10,10
1,19,"synpuf",2101886,494,491
1,19,"synpuf",2101888,442,439
1,19,"synpuf",2101907,32,32
1,19,"synpuf",2101908,7,7
1,19,"synpuf",2102080,169,168
1,19,"synpuf",2102836,8882,7873
1,19,"synpuf",2103352,19,19
1,19,"synpuf",2103597,6,6
1,19,"synpuf",2103796,16,16
1,19,"synpuf",2104061,13,13
1,19,"synpuf",2104733,32,32
1,19,"synpuf",2104962,47,46
1,19,"synpuf",2105229,36,36
1,19,"synpuf",2106132,-5,-5
1,19,"synpuf",2106134,6,6
1,19,"synpuf",2106306,1020,1009
1,19,"synpuf",2106307,324,323
1,19,"synpuf",2106308,82,80
1,19,"synpuf",2106309,8,8
1,19,"synpuf",2106370,1348,1283
1,19,"synpuf",2106371,1271,1137
1,19,"synpuf",2106382,527,519
1,19,"synpuf",2106403,164,164
1,19,"synpuf",2106691,-5,-5
1,19,"synpuf",2106810,-5,-5
1,19,"synpuf",2107426,-5,-5
1,19,"synpuf",2107427,12,12
1,19,"synpuf",2107428,-5,-5
1,19,"synpuf",2107429,-5,-5
1,19,"synpuf",2108019,6,6
1,19,"synpuf",2108020,36,36
1,19,"synpuf",2108021,8,8
1,19,"synpuf",2108032,17,17
1,19,"synpuf",2108591,12,12
1,19,"synpuf",2108615,-5,-5
1,19,"synpuf",2108625,5,5
1,19,"synpuf",2108691,17,16
1,19,"synpuf",2108838,-5,-5
1,19,"synpuf",2108839,-5,-5
1,19,"synpuf",2108840,-5,-5
1,19,"synpuf",2108841,-5,-5
1,19,"synpuf",2108878,-5,-5
1,19,"synpuf",2108900,363,361
1,19,"synpuf",2108954,-5,-5
1,19,"synpuf",2109093,20,20
1,19,"synpuf",2109100,5,5
1,19,"synpuf",2109176,-5,-5
1,19,"synpuf",2109184,37,37
1,19,"synpuf",2109198,174,174
1,19,"synpuf",2109267,8,8
1,19,"synpuf",2109332,-5,-5
1,19,"synpuf",2109825,356,355
1,19,"synpuf",2109830,32,32
1,19,"synpuf",2109832,25,25
1,19,"synpuf",2109833,351,347
1,19,"synpuf",2109834,20,20
1,19,"synpuf",2109989,10,10
1,19,"synpuf",2110035,9,9
1,19,"synpuf",2110036,7,7
1,19,"synpuf",2110085,-5,-5
1,19,"synpuf",2110103,-5,-5
1,19,"synpuf",2110406,6,6
1,19,"synpuf",2110411,41,40
1,19,"synpuf",2110412,-5,-5
1,19,"synpuf",2110419,92,92
1,19,"synpuf",2110420,8,8
1,19,"synpuf",2110421,-5,-5
1,19,"synpuf",2110422,-5,-5
1,19,"synpuf",2110426,-5,-5
1,19,"synpuf",2110427,-5,-5
1,19,"synpuf",2111185,12,12
1,19,"synpuf",2111186,-5,-5
1,19,"synpuf",2211645,7,5
1,19,"synpuf",2211646,7,6
1,19,"synpuf",2211647,-5,-5
1,19,"synpuf",2212636,168,168
1,19,"synpuf",2212713,-5,-5
1,19,"synpuf",2617721,-5,-5
1,19,"synpuf",4017105,17,17
1,19,"synpuf",4065618,5,-5
1,19,"synpuf",4109883,1341,1319
1,19,"synpuf",4318535,627,621
1,19,"synpuf",4318553,-5,-5
1,19,"synpuf",42709244,19,19
1,19,"synpuf",42737197,-5,-5
1,19,"synpuf",44819779,283,259
1,19,"synpuf",44819780,2538,2185
1,19,"synpuf",44819790,2370,2115
1,19,"synpuf",44819800,1827,1764
1,19,"synpuf",44819834,516,487
1,19,"synpuf",44819835,133,129
1,19,"synpuf",44820079,10,5
1,19,"synpuf",44820080,6,6
1,19,"synpuf",44820081,8,8
1,19,"synpuf",44820086,13,13
1,19,"synpuf",44820089,12,12
1,19,"synpuf",44820090,9,9
1,19,"synpuf",44820099,22,11
1,19,"synpuf",44820103,22,11
1,19,"synpuf",44820104,11,11
1,19,"synpuf",44820155,5,5
1,19,"synpuf",44820156,12,9
1,19,"synpuf",44820159,163,125
1,19,"synpuf",44820161,10,10
1,19,"synpuf",44820165,204,180
1,19,"synpuf",44820194,384,369
1,19,"synpuf",44820932,231,212
1,19,"synpuf",44820935,2807,2506
1,19,"synpuf",44820938,659,651
1,19,"synpuf",44820997,192,189
1,19,"synpuf",44821017,-5,-5
1,19,"synpuf",44821018,-5,-5
1,19,"synpuf",44821264,18,9
1,19,"synpuf",44821265,18,9
1,19,"synpuf",44821266,10,10
1,19,"synpuf",44821269,10,10
1,19,"synpuf",44821274,9,9
1,19,"synpuf",44821275,14,14
1,19,"synpuf",44821278,15,14
1,19,"synpuf",44821282,10,5
1,19,"synpuf",44821316,-5,-5
1,19,"synpuf",44821318,12,12
1,19,"synpuf",44821319,37,26
1,19,"synpuf",44821320,10,10
1,19,"synpuf",44821321,160,119
1,19,"synpuf",44821322,25,16
1,19,"synpuf",44821361,1070,934
1,19,"synpuf",44821873,2734,2122
1,19,"synpuf",44822031,32572,23403
1,19,"synpuf",44822059,98,98
1,19,"synpuf",44822080,-5,-5
1,19,"synpuf",44822081,-5,-5
1,19,"synpuf",44822108,-5,-5
1,19,"synpuf",44822109,11,10
1,19,"synpuf",44822144,-5,-5
1,19,"synpuf",44822324,18,9
1,19,"synpuf",44822327,6,6
1,19,"synpuf",44822336,30,15
1,19,"synpuf",44822339,28,14
1,19,"synpuf",44822340,24,12
1,19,"synpuf",44822343,8,-5
1,19,"synpuf",44822350,8,8
1,19,"synpuf",44822404,9,9
1,19,"synpuf",44822408,50,38
1,19,"synpuf",44822412,18,16
1,19,"synpuf",44822413,-5,-5
1,19,"synpuf",44822418,9,9
1,19,"synpuf",44822419,5,5
1,19,"synpuf",44822425,24,22
1,19,"synpuf",44822456,248,238
1,19,"synpuf",44822459,146,145
1,19,"synpuf",44822460,960,870
1,19,"synpuf",44823169,84,81
1,19,"synpuf",44823171,150,136
1,19,"synpuf",44823290,-5,-5
1,19,"synpuf",44823435,-5,-5
1,19,"synpuf",44823477,16,16
1,19,"synpuf",44823479,18,9
1,19,"synpuf",44823480,8,8
1,19,"synpuf",44823481,20,10
1,19,"synpuf",44823486,10,10
1,19,"synpuf",44823487,8,8
1,19,"synpuf",44823492,20,16
1,19,"synpuf",44823495,16,8
1,19,"synpuf",44823539,9,9
1,19,"synpuf",44823540,9,9
1,19,"synpuf",44823542,14,14
1,19,"synpuf",44823543,12,11
1,19,"synpuf",44823545,52,42
1,19,"synpuf",44823546,12,12
1,19,"synpuf",44823547,9,9
1,19,"synpuf",44823711,5,5
1,19,"synpuf",44824273,1341,1319
1,19,"synpuf",44824319,6993,4714
1,19,"synpuf",44824320,665,652
1,19,"synpuf",44824386,-5,-5
1,19,"synpuf",44824388,5,5
1,19,"synpuf",44824437,-5,-5
1,19,"synpuf",44824602,-5,-5
1,19,"synpuf",44824646,14,14
1,19,"synpuf",44824651,7,7
1,19,"synpuf",44824654,30,26
1,19,"synpuf",44824658,11,11
1,19,"synpuf",44824662,30,15
1,19,"synpuf",44824663,16,8
1,19,"synpuf",44824664,12,6
1,19,"synpuf",44824665,22,11
1,19,"synpuf",44824666,16,8
1,19,"synpuf",44824710,46,36
1,19,"synpuf",44824711,8,8
1,19,"synpuf",44824712,5,5
1,19,"synpuf",44824713,9,9
1,19,"synpuf",44824714,11,11
1,19,"synpuf",44824716,135,116
1,19,"synpuf",44824717,431,360
1,19,"synpuf",44824718,5,5
1,19,"synpuf",44824719,18,17
1,19,"synpuf",44824720,44,34
1,19,"synpuf",44824769,266,260
1,19,"synpuf",44825399,90,89
1,19,"synpuf",44825500,2088,1926
1,19,"synpuf",44825510,65,65
1,19,"synpuf",44825514,74,74
1,19,"synpuf",44825551,7668,5247
1,19,"synpuf",44825587,-5,-5
1,19,"synpuf",44825626,-5,-5
1,19,"synpuf",44825784,-5,-5
1,19,"synpuf",44825832,25,15
1,19,"synpuf",44825836,10,10
1,19,"synpuf",44825839,11,11
1,19,"synpuf",44825845,20,20
1,19,"synpuf",44825854,32,16
1,19,"synpuf",44825855,12,6
1,19,"synpuf",44825856,20,10
1,19,"synpuf",44825910,11,10
1,19,"synpuf",44825915,10,10
1,19,"synpuf",44825918,86,67
1,19,"synpuf",44825919,11,8
1,19,"synpuf",44825920,16,16
1,19,"synpuf",44825921,8,8
1,19,"synpuf",44825972,1402,1246
1,19,"synpuf",44825974,468,425
1,19,"synpuf",44826597,1786,1582
1,19,"synpuf",44826705,60,59
1,19,"synpuf",44826706,60,60
1,19,"synpuf",44826708,71,71
1,19,"synpuf",44826710,6909,5671
1,19,"synpuf",44826711,115,104
1,19,"synpuf",44826721,2184,2085
1,19,"synpuf",44826735,407,393
1,19,"synpuf",44826758,-5,-5
1,19,"synpuf",44826773,-5,-5
1,19,"synpuf",44826993,20,10
1,19,"synpuf",44826997,14,7
1,19,"synpuf",44827000,-5,-5
1,19,"synpuf",44827006,13,13
1,19,"synpuf",44827007,22,11
1,19,"synpuf",44827009,7,7
1,19,"synpuf",44827010,18,9
1,19,"synpuf",44827011,8,8
1,19,"synpuf",44827055,13,11
1,19,"synpuf",44827056,16,12
1,19,"synpuf",44827057,8,8
1,19,"synpuf",44827061,7,7
1,19,"synpuf",44827064,7,7
1,19,"synpuf",44827065,65,51
1,19,"synpuf",44827067,9,9
1,19,"synpuf",44827068,-5,-5
1,19,"synpuf",44827069,14,14
1,19,"synpuf",44827112,1059,965
1,19,"synpuf",44827113,1015,869
1,19,"synpuf",44827234,-5,-5
1,19,"synpuf",44827857,75,70
1,19,"synpuf",44827859,54,54
1,19,"synpuf",44827862,60,59
1,19,"synpuf",44827911,233,233
1,19,"synpuf",44827978,6,6
1,19,"synpuf",44827980,-5,-5
1,19,"synpuf",44827981,-5,-5
1,19,"synpuf",44827983,-5,-5
1,19,"synpuf",44828128,-5,-5
1,19,"synpuf",44828139,-5,-5
1,19,"synpuf",44828186,5,5
1,19,"synpuf",44828187,14,14
1,19,"synpuf",44828188,24,22
1,19,"synpuf",44828189,16,16
1,19,"synpuf",44828190,13,13
1,19,"synpuf",44828191,9,9
1,19,"synpuf",44828197,14,7
1,19,"synpuf",44828198,-5,-5
1,19,"synpuf",44828202,10,10
1,19,"synpuf",44828242,15,15
1,19,"synpuf",44828243,11,11
1,19,"synpuf",44828244,15,15
1,19,"synpuf",44828245,7,7
1,19,"synpuf",44828246,6,6
1,19,"synpuf",44828247,11,11
1,19,"synpuf",44828248,9,9
1,19,"synpuf",44828249,9,9
1,19,"synpuf",44828250,6,6
1,19,"synpuf",44828258,6,6
1,19,"synpuf",44828289,711,648
1,19,"synpuf",44828290,629,580
1,19,"synpuf",44828408,-5,-5
1,19,"synpuf",44829033,76,75
1,19,"synpuf",44829037,6296,5017
1,19,"synpuf",44829039,13598,10337
1,19,"synpuf",44829097,27,19
1,19,"synpuf",44829099,8,8
1,19,"synpuf",44829100,-5,-5
1,19,"synpuf",44829129,-5,-5
1,19,"synpuf",44829156,-5,-5
1,19,"synpuf",44829319,8,8
1,19,"synpuf",44829322,14,7
1,19,"synpuf",44829326,8,8
1,19,"synpuf",44829328,12,6
1,19,"synpuf",44829331,24,12
1,19,"synpuf",44829374,27,21
1,19,"synpuf",44829377,13,13
1,19,"synpuf",44829378,9,9
1,19,"synpuf",44829379,95,77
1,19,"synpuf",44829380,111,85
1,19,"synpuf",44829381,13,13
1,19,"synpuf",44829382,11,11
1,19,"synpuf",44829415,282,251
1,19,"synpuf",44829418,203,197
1,19,"synpuf",44829419,1478,1300
1,19,"synpuf",44829449,224,211
1,19,"synpuf",44829527,-5,-5
1,19,"synpuf",44829875,1358,1347
1,19,"synpuf",44830139,662,582
1,19,"synpuf",44830140,117,111
1,19,"synpuf",44830200,-5,-5
1,19,"synpuf",44830267,-5,-5
1,19,"synpuf",44830268,-5,-5
1,19,"synpuf",44830464,19,18
1,19,"synpuf",44830465,18,9
1,19,"synpuf",44830468,13,13
1,19,"synpuf",44830471,6,6
1,19,"synpuf",44830472,8,8
1,19,"synpuf",44830484,20,10
1,19,"synpuf",44830521,19,19
1,19,"synpuf",44830524,10,10
1,19,"synpuf",44830525,12,11
1,19,"synpuf",44830526,17,17
1,19,"synpuf",44830534,53,44
1,19,"synpuf",44830537,12,12
1,19,"synpuf",44830567,180,177
1,19,"synpuf",44830571,548,508
1,19,"synpuf",44830574,2305,1944
1,19,"synpuf",44830575,245,238
1,19,"synpuf",44831305,57,56
1,19,"synpuf",44831358,135,131
1,19,"synpuf",44831372,-5,-5
1,19,"synpuf",44831375,-5,-5
1,19,"synpuf",44831615,20,10
1,19,"synpuf",44831616,12,12
1,19,"synpuf",44831619,5,5
1,19,"synpuf",44831630,22,11
1,19,"synpuf",44831633,8,-5
1,19,"synpuf",44831634,14,7
1,19,"synpuf",44831635,16,8
1,19,"synpuf",44831638,28,14
1,19,"synpuf",44831680,6,6
1,19,"synpuf",44831682,10,10
1,19,"synpuf",44831687,21,20
1,19,"synpuf",44831688,14,11
1,19,"synpuf",44831689,9,9
1,19,"synpuf",44831690,8,8
1,19,"synpuf",44831717,172,170
1,19,"synpuf",44831724,1553,1341
1,19,"synpuf",44831842,7,7
1,19,"synpuf",44832455,228,212
1,19,"synpuf",44832457,286,253
1,19,"synpuf",44832468,11840,8247
1,19,"synpuf",44832519,-5,-5
1,19,"synpuf",44832521,-5,-5
1,19,"synpuf",44832717,-5,-5
1,19,"synpuf",44832727,14,7
1,19,"synpuf",44832728,6,6
1,19,"synpuf",44832731,30,30
1,19,"synpuf",44832732,10,10
1,19,"synpuf",44832737,24,12
1,19,"synpuf",44832738,24,12
1,19,"synpuf",44832739,11,11
1,19,"synpuf",44832740,7,7
1,19,"synpuf",44832741,9,9
1,19,"synpuf",44832742,15,15
1,19,"synpuf",44832743,14,7
1,19,"synpuf",44832797,10,9
1,19,"synpuf",44832798,8,8
1,19,"synpuf",44832802,37,24
1,19,"synpuf",44832803,14,13
1,19,"synpuf",44832810,45,38
1,19,"synpuf",44832838,178,175
1,19,"synpuf",44832847,170,167
1,19,"synpuf",44832848,408,369
1,19,"synpuf",44832850,1186,1039
1,19,"synpuf",44832851,1148,996
1,19,"synpuf",44832852,3120,2615
1,19,"synpuf",44832853,1517,1251
1,19,"synpuf",44833637,923,839
1,19,"synpuf",44833691,1058,840
1,19,"synpuf",44833711,-5,-5
1,19,"synpuf",44833730,-5,-5
1,19,"synpuf",44833750,-5,-5
1,19,"synpuf",44833772,-5,-5
1,19,"synpuf",44833932,15,14
1,19,"synpuf",44833933,28,14
1,19,"synpuf",44833934,8,8
1,19,"synpuf",44833935,10,10
1,19,"synpuf",44833939,20,10
1,19,"synpuf",44833949,22,11
1,19,"synpuf",44833953,13,13
1,19,"synpuf",44834016,7,7
1,19,"synpuf",44834018,7,7
1,19,"synpuf",44834019,9,9
1,19,"synpuf",44834020,6,6
1,19,"synpuf",44834021,15,14
1,19,"synpuf",44834022,-5,-5
1,19,"synpuf",44834070,209,202
1,19,"synpuf",44834124,275,253
1,19,"synpuf",44834700,285,279
1,19,"synpuf",44834800,120,107
1,19,"synpuf",44834804,1194,595
1,19,"synpuf",44834867,-5,-5
1,19,"synpuf",44834875,-5,-5
1,19,"synpuf",44834923,-5,-5
1,19,"synpuf",44834928,-5,-5
1,19,"synpuf",44835103,5,5
1,19,"synpuf",44835105,18,9
1,19,"synpuf",44835106,11,11
1,19,"synpuf",44835109,8,8
1,19,"synpuf",44835111,10,10
1,19,"synpuf",44835114,16,8
1,19,"synpuf",44835116,8,8
1,19,"synpuf",44835119,20,10
1,19,"synpuf",44835120,12,6
1,19,"synpuf",44835128,8,8
1,19,"synpuf",44835180,14,12
1,19,"synpuf",44835181,17,12
1,19,"synpuf",44835183,10,10
1,19,"synpuf",44835184,13,13
1,19,"synpuf",44835187,25,23
1,19,"synpuf",44835188,9,9
1,19,"synpuf",44835189,8,8
1,19,"synpuf",44835190,20,16
1,19,"synpuf",44835191,9,9
1,19,"synpuf",44835193,27,26
1,19,"synpuf",44835194,11,11
1,19,"synpuf",44835239,184,178
1,19,"synpuf",44835346,87,87
1,19,"synpuf",44836011,84,76
1,19,"synpuf",44836028,1062,1036
1,19,"synpuf",44836071,-5,-5
1,19,"synpuf",44836073,-5,-5
1,19,"synpuf",44836313,18,9
1,19,"synpuf",44836314,10,10
1,19,"synpuf",44836318,8,8
1,19,"synpuf",44836319,7,7
1,19,"synpuf",44836320,16,16
1,19,"synpuf",44836322,16,8
1,19,"synpuf",44836377,22,20
1,19,"synpuf",44836378,21,21
1,19,"synpuf",44836379,8,8
1,19,"synpuf",44836380,96,79
1,19,"synpuf",44836382,15,13
1,19,"synpuf",44836421,198,193
1,19,"synpuf",44836428,648,575
1,19,"synpuf",44837161,85,78
1,19,"synpuf",44837212,107,104
1,19,"synpuf",44837217,-5,-5
1,19,"synpuf",44837231,-5,-5
1,19,"synpuf",44837232,-5,-5
1,19,"synpuf",44837457,21,21
1,19,"synpuf",44837459,6,6
1,19,"synpuf",44837461,6,6
1,19,"synpuf",44837462,9,9
1,19,"synpuf",44837466,11,11
1,19,"synpuf",44837467,7,7
1,19,"synpuf",44837471,11,11
1,19,"synpuf",44837474,18,9
1,19,"synpuf",44837515,6,6
1,19,"synpuf",44837516,10,10
1,19,"synpuf",44837517,8,8
1,19,"synpuf",44837518,11,11
1,19,"synpuf",44837519,7,7
1,19,"synpuf",44837520,-5,-5
1,19,"synpuf",44837521,10,10
1,19,"synpuf",44837523,8,8
1,19,"synpuf",44837524,7,7
1,19,"synpuf",44837525,11,10
1,19,"synpuf",44837526,12,12
1,19,"synpuf",44837533,49,49
1,19,"synpuf",44837538,5,5
1,19,"synpuf",44837570,197,192
1,19,"synpuf",44837575,185,183
1,19,"synpuf",44837681,20,20
1,19,"synpuf",45202434,12,12
1,19,"synpuf",45208458,15,15
1,20,"synpuf",2002025,-5,-5
1,20,"synpuf",2002027,362,360
1,20,"synpuf",2002028,317,273
1,20,"synpuf",2002029,639,545
1,20,"synpuf",2002031,11,11
1,20,"synpuf",2002042,28,28
1,20,"synpuf",2101670,-5,-5
1,20,"synpuf",2101693,-5,-5
1,20,"synpuf",2107250,21,21
1,20,"synpuf",2107758,6,6
1,20,"synpuf",2107777,-5,-5
1,20,"synpuf",2108036,-5,-5
1,20,"synpuf",2108037,-5,-5
1,20,"synpuf",2108298,156,153
1,20,"synpuf",2108299,98,96
1,20,"synpuf",2109571,30,30
1,20,"synpuf",2313810,15,15
1,20,"synpuf",2313811,-5,-5
1,20,"synpuf",2720495,-5,-5
1,20,"synpuf",42736410,-5,-5
1,20,"synpuf",42736413,-5,-5
1,20,"synpuf",42736415,-5,-5
1,20,"synpuf",42736416,-5,-5
1,20,"synpuf",42736418,7,7
1,20,"synpuf",42736419,154,153
1,20,"synpuf",42736420,-5,-5
1,20,"synpuf",42736421,64,64
1,20,"synpuf",42738016,169,152
1,20,"synpuf",42738017,58,57
1,20,"synpuf",42738018,-5,-5
1,20,"synpuf",42738020,-5,-5
1,20,"synpuf",43533223,57,57
1,21,"synpuf",2104901,14,14
1,21,"synpuf",2104912,-5,-5
1,21,"synpuf",2104913,118,118
1,21,"synpuf",2104914,517,502
1,21,"synpuf",2104915,9,9
1,21,"synpuf",2104916,-5,-5
1,21,"synpuf",2104917,179,179
1,21,"synpuf",2104918,484,470
1,21,"synpuf",2104941,-5,-5
1,21,"synpuf",2104943,-5,-5
1,21,"synpuf",2105146,6,6
1,21,"synpuf",2105147,6,6
1,21,"synpuf",2105148,-5,-5
1,21,"synpuf",2105149,5,5
1,21,"synpuf",2105150,56,56
1,21,"synpuf",2105151,39,39
1,21,"synpuf",2105162,13,13
1,21,"synpuf",2105164,-5,-5
1,21,"synpuf",2105167,10,10
1,21,"synpuf",2105171,47,47
1,21,"synpuf",2105182,36,36
1,21,"synpuf",2105183,50,50
1,21,"synpuf",2105185,20,20
1,21,"synpuf",2105186,14,14
1,21,"synpuf",2105371,14,14
1,21,"synpuf",2105382,-5,-5
1,21,"synpuf",2105383,10,10
1,21,"synpuf",2105403,26,26
1,21,"synpuf",2105404,20,20
1,21,"synpuf",2105405,86,85
1,21,"synpuf",4192270,2105,1776
1,21,"synpuf",44820452,565,506
1,21,"synpuf",44825024,206,202
1,21,"synpuf",44825730,302,286
1,21,"synpuf",44826915,315,279
1,21,"synpuf",44829645,4210,1776
1,21,"synpuf",44829647,818,782
1,22,"synpuf",2108534,8,8
1,22,"synpuf",2514502,25,25
1,22,"synpuf",2514503,136,132
1,22,"synpuf",2617597,-5,-5
1,22,"synpuf",2617598,-5,-5
1,22,"synpuf",40010840,-5,-5
1,24,"synpuf",440603,176,170
1,24,"synpuf",2008380,-5,-5
1,24,"synpuf",2108261,2540,2164
1,24,"synpuf",2108272,14,14
1,24,"synpuf",2108275,9,9
1,24,"synpuf",2212001,13,13
1,24,"synpuf",2212759,73,72
1,24,"synpuf",2212760,11,11
1,24,"synpuf",2212976,29,29
1,24,"synpuf",2313973,323,294
1,24,"synpuf",2720516,10,10
1,24,"synpuf",2720533,32,32
1,24,"synpuf",2720534,298,293
1,24,"synpuf",2720535,5,5
1,24,"synpuf",2720536,167,166
1,24,"synpuf",2720550,7,7
1,24,"synpuf",2720551,5,5
1,24,"synpuf",2720553,-5,-5
1,24,"synpuf",4071480,-5,-5
1,24,"synpuf",4247776,-5,-5
1,24,"synpuf",4261830,-5,-5
1,24,"synpuf",44821217,-5,-5
1,24,"synpuf",44823444,-5,-5
1,24,"synpuf",44826041,182,179
1,24,"synpuf",44826474,-5,-5
1,24,"synpuf",44827188,-5,-5
1,24,"synpuf",44827234,-5,-5
1,24,"synpuf",44827631,-5,-5
1,24,"synpuf",44829531,-5,-5
1,24,"synpuf",44830643,173,167
1,24,"synpuf",44834170,-5,-5
1,24,"synpuf",44836948,-5,-5
1,26,"synpuf",23988,2414,2337
1,26,"synpuf",28396,4968,4571
1,26,"synpuf",136949,2422,1144
1,26,"synpuf",137829,10055,8262
1,26,"synpuf",140681,2343,2261
1,26,"synpuf",432282,3885,3267
1,26,"synpuf",432295,19809,12263
1,26,"synpuf",432967,34,22
1,26,"synpuf",432968,13,13
1,26,"synpuf",433168,6214,4754
1,26,"synpuf",434701,20,17
1,26,"synpuf",435789,2968,2713
1,26,"synpuf",436083,2450,2366
1,26,"synpuf",436483,6,6
1,26,"synpuf",436659,82948,26453
1,26,"synpuf",437247,13802,9300
1,26,"synpuf",437834,7279,6592
1,26,"synpuf",438722,2618,2487
1,26,"synpuf",440846,6649,4942
1,26,"synpuf",440977,3097,2858
1,26,"synpuf",440979,2956,2661
1,26,"synpuf",441258,4708,4124
1,26,"synpuf",441269,3242,2813
1,26,"synpuf",441363,-5,-5
1,26,"synpuf",443961,67941,17589
1,26,"synpuf",2101838,94,83
1,26,"synpuf",2212703,92,91
1,26,"synpuf",2213261,-5,-5
1,26,"synpuf",4061341,-5,-5
1,26,"synpuf",4062491,1454,1404
1,26,"synpuf",4099889,-5,-5
1,26,"synpuf",4178792,1001,841
1,26,"synpuf",40658868,85,84
1,26,"synpuf",40662991,66,62
1,26,"synpuf",44819527,19809,12263
1,26,"synpuf",44820498,1454,1404
1,26,"synpuf",44821034,-5,-5
1,26,"synpuf",44821618,1511,1460
1,26,"synpuf",44821804,2410,2333
1,26,"synpuf",44822101,9,6
1,26,"synpuf",44824094,4407,3489
1,26,"synpuf",44824097,2567,2428
1,26,"synpuf",44824098,2412,2341
1,26,"synpuf",44824438,-5,-5
1,26,"synpuf",44825279,2418,2347
1,26,"synpuf",44825281,4708,4124
1,26,"synpuf",44825602,34,22
1,26,"synpuf",44826482,2346,2261
1,26,"synpuf",44826787,-5,-5
1,26,"synpuf",44827636,6214,4754
1,26,"synpuf",44827637,2414,2337
1,26,"synpuf",44828816,78541,24816
1,26,"synpuf",44828819,2401,2309
1,26,"synpuf",44829114,13,13
1,26,"synpuf",44829115,-5,-5
1,26,"synpuf",44829907,2968,2713
1,26,"synpuf",44830266,-5,-5
1,26,"synpuf",44830454,6649,4942
1,26,"synpuf",44831062,3097,2858
1,26,"synpuf",44831063,2618,2487
1,26,"synpuf",44831067,2343,2261
1,26,"synpuf",44831068,67941,17589
1,26,"synpuf",44831394,-5,-5
1,26,"synpuf",44831431,-5,-5
1,26,"synpuf",44832521,-5,-5
1,26,"synpuf",44833391,3242,2813
1,26,"synpuf",44833393,2956,2661
1,26,"synpuf",44833394,1001,841
1,26,"synpuf",44833725,11,11
1,26,"synpuf",44834247,328,327
1,26,"synpuf",44834573,2404,2318
1,26,"synpuf",44835765,2450,2366
1,26,"synpuf",44835767,2463,2379
1,26,"synpuf",44835768,3062,2723
1,26,"synpuf",44835769,13802,9300
1,26,"synpuf",44836073,-5,-5
1,26,"synpuf",44836943,4575,3852
1,26,"synpuf",44836944,3885,3267
1,26,"synpuf",44836947,1024,930
1,26,"synpuf",44837232,-5,-5
1,27,"synpuf",73089,548,508
1,27,"synpuf",194395,4383,3989
1,27,"synpuf",199839,2337,2204
1,27,"synpuf",2003067,4591,4217
1,27,"synpuf",2003068,5638,4880
1,27,"synpuf",2003082,6,6
1,27,"synpuf",2003083,8,8
1,27,"synpuf",2003085,-5,-5
1,27,"synpuf",2109238,18,18
1,27,"synpuf",2109243,321,318
1,27,"synpuf",2109245,16,16
1,27,"synpuf",2109246,48,48
1,27,"synpuf",2109249,78,78
1,27,"synpuf",2109250,-5,-5
1,27,"synpuf",2109251,-5,-5
1,27,"synpuf",2109257,16,16
1,27,"synpuf",2109258,84,83
1,27,"synpuf",2109296,74,71
1,27,"synpuf",2109304,9,9
1,27,"synpuf",2109305,18,18
1,27,"synpuf",2109306,30,30
1,27,"synpuf",4092161,1719,1681
1,27,"synpuf",4173243,2664,2418
1,27,"synpuf",40166418,27,27
1,27,"synpuf",40222943,24,23
1,27,"synpuf",42733541,-5,-5
1,27,"synpuf",42733542,43,43
1,27,"synpuf",43531740,131,131
1,27,"synpuf",44820948,7992,2418
1,27,"synpuf",44830166,1838,888
1,27,"synpuf",44830571,548,508
1,27,"synpuf",44831315,1738,1713
1,27,"synpuf",44837175,5157,1681
1,27,"synpuf",44857338,-5,-5
1,27,"synpuf",44868613,6,6
1,27,"synpuf",44870179,40,40
1,27,"synpuf",44878570,10,10
1,27,"synpuf",44892114,13,13
1,27,"synpuf",44908160,35,35
1,27,"synpuf",44926212,6,6
1,27,"synpuf",44954842,-5,-5
1,27,"synpuf",44965409,24,23
1,27,"synpuf",44970639,12,12
1,27,"synpuf",44976384,-5,-5
1,27,"synpuf",44995322,13,13
1,27,"synpuf",45004682,19,19
1,27,"synpuf",45043067,6,6
1,27,"synpuf",45099838,6,6
1,27,"synpuf",45113523,5,5
1,27,"synpuf",45163102,10,10
1,27,"synpuf",45165352,8,8
1,27,"synpuf",45267096,14,14
1,27,"synpuf",45282880,8,8
